,WRIST_X,WRIST_Y,WRIST_Z,THUMB_CMC_X,THUMB_CMC_Y,THUMB_CMC_Z,THUMB_MCP_X,THUMB_MCP_Y,THUMB_MCP_Z,THUMB_IP_X,THUMB_IP_Y,THUMB_IP_Z,THUMB_TIP_X,THUMB_TIP_Y,THUMB_TIP_Z,INDEX_FINGER_MCP_X,INDEX_FINGER_MCP_Y,INDEX_FINGER_MCP_Z,INDEX_FINGER_PIP_X,INDEX_FINGER_PIP_Y,INDEX_FINGER_PIP_Z,INDEX_FINGER_DIP_X,INDEX_FINGER_DIP_Y,INDEX_FINGER_DIP_Z,INDEX_FINGER_TIP_X,INDEX_FINGER_TIP_Y,INDEX_FINGER_TIP_Z,MIDDLE_FINGER_MCP_X,MIDDLE_FINGER_MCP_Y,MIDDLE_FINGER_MCP_Z,MIDDLE_FINGER_PIP_X,MIDDLE_FINGER_PIP_Y,MIDDLE_FINGER_PIP_Z,MIDDLE_FINGER_DIP_X,MIDDLE_FINGER_DIP_Y,MIDDLE_FINGER_DIP_Z,MIDDLE_FINGER_TIP_X,MIDDLE_FINGER_TIP_Y,MIDDLE_FINGER_TIP_Z,RING_FINGER_MCP_X,RING_FINGER_MCP_Y,RING_FINGER_MCP_Z,RING_FINGER_PIP_X,RING_FINGER_PIP_Y,RING_FINGER_PIP_Z,RING_FINGER_DIP_X,RING_FINGER_DIP_Y,RING_FINGER_DIP_Z,RING_FINGER_TIP_X,RING_FINGER_TIP_Y,RING_FINGER_TIP_Z,PINKY_MCP_X,PINKY_MCP_Y,PINKY_MCP_Z,PINKY_PIP_X,PINKY_PIP_Y,PINKY_PIP_Z,PINKY_DIP_X,PINKY_DIP_Y,PINKY_DIP_Z,PINKY_TIP_X,PINKY_TIP_Y,PINKY_TIP_Z,LETTER
0,0.2012425661087036,0.7435588836669922,9.114920089814404e-07,0.17518234252929688,0.6689242720603943,-0.03581870347261429,0.22641313076019287,0.5874225497245789,-0.05101070553064346,0.31447452306747437,0.5688447952270508,-0.06647690385580063,0.3787004053592682,0.5873281955718994,-0.07984509319067001,0.32255983352661133,0.5325584411621094,-0.026695527136325836,0.410585880279541,0.4771448075771332,-0.059667401015758514,0.47367116808891296,0.44444194436073303,-0.0806780457496643,0.5247484445571899,0.41883644461631775,-0.09316320717334747,0.36189088225364685,0.5805705189704895,-0.03301478549838066,0.45640307664871216,0.5122858881950378,-0.07005886733531952,0.5233479142189026,0.47125160694122314,-0.09318234771490097,0.5799190998077393,0.4387194514274597,-0.10255366563796997,0.37892064452171326,0.6406488418579102,-0.04347192123532295,0.41764500737190247,0.6029258966445923,-0.10100118070840836,0.3486861288547516,0.6228508949279785,-0.10763639956712723,0.2950015962123871,0.644501805305481,-0.09331923723220825,0.37805336713790894,0.7042162418365479,-0.05593094974756241,0.3936498165130615,0.6649768352508545,-0.10366185754537582,0.33834409713745117,0.671427845954895,-0.10153645277023315,0.2929072380065918,0.6835688352584839,-0.08676707744598389,H
1,0.36732596158981323,0.7829582691192627,1.1988536243734416e-06,0.3415157198905945,0.6885442733764648,-0.04160384461283684,0.40425968170166016,0.5890295505523682,-0.059939175844192505,0.507252037525177,0.5649359226226807,-0.07785119861364365,0.5831802487373352,0.5810773968696594,-0.09372714906930923,0.51292484998703,0.5183923840522766,-0.041270073503255844,0.6112653017044067,0.4429977536201477,-0.08086811751127243,0.6787340641021729,0.3986526131629944,-0.1069072037935257,0.7395519018173218,0.3609085977077484,-0.1243135929107666,0.563605010509491,0.5755515098571777,-0.048604920506477356,0.6863493919372559,0.5117325186729431,-0.09440017491579056,0.7726768255233765,0.4749172031879425,-0.12467880547046661,0.8477394580841064,0.44453898072242737,-0.13943995535373688,0.5848164558410645,0.6457132697105408,-0.05947834253311157,0.6417587399482727,0.6277711987495422,-0.12691396474838257,0.5530682802200317,0.6558133363723755,-0.1360698938369751,0.4820130467414856,0.6784865856170654,-0.1218818798661232,0.5842905640602112,0.7190470695495605,-0.07284577935934067,0.6020001769065857,0.7046324014663696,-0.132219597697258,0.5340685844421387,0.7193673849105835,-0.13302554190158844,0.47645148634910583,0.7314990162849426,-0.11818225681781769,H
2,0.40198439359664917,0.605807900428772,9.485077043791534e-07,0.43122854828834534,0.5103609561920166,-0.025557339191436768,0.5043094158172607,0.4522630274295807,-0.04149872437119484,0.5784140825271606,0.4836490750312805,-0.05991387367248535,0.6217228174209595,0.542447566986084,-0.07829209417104721,0.5867483019828796,0.46442729234695435,-0.02916899137198925,0.6769185066223145,0.4641643166542053,-0.06348798424005508,0.7318258285522461,0.4735274314880371,-0.08708033710718155,0.7821822166442871,0.4848634898662567,-0.10195155441761017,0.5920004844665527,0.5275903344154358,-0.039385341107845306,0.6987050175666809,0.5230112075805664,-0.07834668457508087,0.7630508542060852,0.5294481515884399,-0.10067061334848404,0.8213320374488831,0.5403038263320923,-0.11029580980539322,0.5795058608055115,0.5936819314956665,-0.05217069759964943,0.6290000081062317,0.5979079008102417,-0.10313539206981659,0.552247941493988,0.5835511088371277,-0.10346566885709763,0.49814462661743164,0.5760911107063293,-0.08796338737010956,0.554015040397644,0.6532821655273438,-0.06712912768125534,0.5838940739631653,0.6429129838943481,-0.10656813532114029,0.5312566161155701,0.6223297715187073,-0.09977246820926666,0.4908648729324341,0.6087775230407715,-0.0842149406671524,H
3,0.4024023413658142,0.6088087558746338,9.211883593707171e-07,0.43125730752944946,0.5148921608924866,-0.025822818279266357,0.5055281519889832,0.4565121829509735,-0.040935929864645004,0.5786002278327942,0.4881736636161804,-0.05848279595375061,0.6216312646865845,0.5442877411842346,-0.07580563426017761,0.5884811878204346,0.47022807598114014,-0.02724483609199524,0.6781253218650818,0.4700144827365875,-0.06046890839934349,0.7324444055557251,0.47757184505462646,-0.08330628275871277,0.7828249335289001,0.486636757850647,-0.09775124490261078,0.5939496755599976,0.5330920815467834,-0.03709938004612923,0.6999523043632507,0.5289860367774963,-0.07553970068693161,0.7637531757354736,0.5338133573532104,-0.0976027101278305,0.8215534090995789,0.5433887243270874,-0.10701964050531387,0.5815882086753845,0.5987746119499207,-0.04967976734042168,0.6303943395614624,0.6047832369804382,-0.1008070558309555,0.552575945854187,0.5905663967132568,-0.10038074851036072,0.4977611303329468,0.5830560922622681,-0.08412370830774307,0.5561965107917786,0.6587863564491272,-0.06447332352399826,0.5863800644874573,0.6505511999130249,-0.10415629297494888,0.533221960067749,0.6319059133529663,-0.09675725549459457,0.49298176169395447,0.6198186874389648,-0.08061603456735611,H
4,0.40749478340148926,0.6100448966026306,9.689545095170615e-07,0.4352930188179016,0.5201159715652466,-0.02699008584022522,0.5095071196556091,0.4604291021823883,-0.043023280799388885,0.5822557806968689,0.4911695122718811,-0.06093408167362213,0.6264380812644958,0.5449514389038086,-0.07814891636371613,0.5899702906608582,0.47050338983535767,-0.030823303386569023,0.6798843145370483,0.47119492292404175,-0.06631577014923096,0.7345733642578125,0.4808807671070099,-0.09070773422718048,0.7853372693061829,0.4923611283302307,-0.10635162889957428,0.5953112840652466,0.5340933203697205,-0.04049237072467804,0.701024055480957,0.5310712456703186,-0.08280188590288162,0.7673577666282654,0.5404162406921387,-0.10781428962945938,0.8281060457229614,0.553615927696228,-0.11922530084848404,0.5828589797019958,0.6002848148345947,-0.05239654332399368,0.6325029730796814,0.6077037453651428,-0.10549825429916382,0.5544713735580444,0.5952197909355164,-0.10343961417675018,0.4993298053741455,0.58638596534729,-0.08607424050569534,0.5585281252861023,0.6614207625389099,-0.0665886178612709,0.5861090421676636,0.6556292772293091,-0.10828050971031189,0.5320388078689575,0.639081597328186,-0.09991535544395447,0.49226123094558716,0.6249467134475708,-0.08267390727996826,H
5,0.4009878635406494,0.6037251949310303,9.02934573332459e-07,0.43083685636520386,0.5095300078392029,-0.02481651119887829,0.5033095479011536,0.45245152711868286,-0.039924029260873795,0.574669599533081,0.4832014739513397,-0.05771636962890625,0.6175297498703003,0.5371602773666382,-0.07536856830120087,0.5851535797119141,0.46786701679229736,-0.026204314082860947,0.6739809513092041,0.46723607182502747,-0.05923941358923912,0.7277371883392334,0.47478899359703064,-0.08175945281982422,0.7773342132568359,0.4841495752334595,-0.09573312848806381,0.5906035304069519,0.53041672706604,-0.036235734820365906,0.695443868637085,0.5244547128677368,-0.07454416155815125,0.7582119107246399,0.5283970236778259,-0.09656237065792084,0.8152016997337341,0.5370476841926575,-0.1057632565498352,0.5788739919662476,0.5958425402641296,-0.048883017152547836,0.6257277727127075,0.5988042950630188,-0.09941164404153824,0.5493978261947632,0.584189772605896,-0.09910809993743896,0.4954551160335541,0.5765721797943115,-0.08302292227745056,0.5544425845146179,0.655909538269043,-0.06360230594873428,0.5833979845046997,0.6458278894424438,-0.10192593187093735,0.5307338833808899,0.6262506246566772,-0.09398911148309708,0.49061086773872375,0.6133567094802856,-0.07765185087919235,H
6,0.3909142017364502,0.6049377918243408,8.937768143368885e-07,0.41966256499290466,0.5100643038749695,-0.024228589609265327,0.4935159385204315,0.4505738615989685,-0.03749599680304527,0.5664145946502686,0.47755444049835205,-0.053234219551086426,0.6100602149963379,0.5285341143608093,-0.0682433620095253,0.5740836262702942,0.4620038568973541,-0.022646209225058556,0.6634750366210938,0.4617820382118225,-0.05424800142645836,0.7168813347816467,0.470525324344635,-0.07553687691688538,0.766804039478302,0.48015105724334717,-0.08890914171934128,0.5808523893356323,0.5237060785293579,-0.03209725022315979,0.685810923576355,0.5184944272041321,-0.06997159868478775,0.7497109174728394,0.5251865983009338,-0.09177779406309128,0.8072616457939148,0.534902036190033,-0.10102560371160507,0.5697194337844849,0.5885097980499268,-0.04421229660511017,0.617804229259491,0.5937496423721313,-0.09489260613918304,0.5395353436470032,0.5830870866775513,-0.09433771669864655,0.48453426361083984,0.5764840245246887,-0.07808392494916916,0.5460473299026489,0.648533821105957,-0.058307331055402756,0.570309042930603,0.6414728760719299,-0.09795699268579483,0.5155951976776123,0.624927282333374,-0.09118489921092987,0.476257860660553,0.6109880208969116,-0.07553504407405853,H
7,0.3937482237815857,0.6039307713508606,8.570784189032565e-07,0.4209962487220764,0.5103936195373535,-0.025487205013632774,0.49480241537094116,0.45078206062316895,-0.04051928222179413,0.5685144662857056,0.47586166858673096,-0.05822646617889404,0.611966609954834,0.5284606218338013,-0.0755612701177597,0.5778188109397888,0.4652848243713379,-0.027016473934054375,0.6676450967788696,0.4625614881515503,-0.06000296398997307,0.7224868535995483,0.4694744944572449,-0.08190704137086868,0.7724227905273438,0.47709253430366516,-0.09572209417819977,0.5838846564292908,0.528373658657074,-0.03703096881508827,0.6885472536087036,0.5225008726119995,-0.07714252918958664,0.7516511082649231,0.5286715030670166,-0.09929633140563965,0.8095101714134216,0.5380292534828186,-0.10849670320749283,0.572371780872345,0.5930029153823853,-0.04971666634082794,0.6208680272102356,0.593458890914917,-0.10165123641490936,0.5441369414329529,0.5816700458526611,-0.10041334480047226,0.49091991782188416,0.575463593006134,-0.083528071641922,0.5490579605102539,0.6530505418777466,-0.06457094103097916,0.5781855583190918,0.641546368598938,-0.10346946865320206,0.525494396686554,0.6231160163879395,-0.0955248773097992,0.48578011989593506,0.6105387210845947,-0.07933210581541061,H
8,0.39265474677085876,0.6058263778686523,8.665691098030948e-07,0.4221227765083313,0.5100283622741699,-0.0237421952188015,0.4979960024356842,0.450886070728302,-0.03708580508828163,0.5718052983283997,0.4766019284725189,-0.05306978151202202,0.6139063835144043,0.5267661809921265,-0.06858865171670914,0.5770153999328613,0.46670156717300415,-0.024650514125823975,0.667424201965332,0.46567025780677795,-0.05684632062911987,0.7211845517158508,0.47347745299339294,-0.07815480977296829,0.7712081670761108,0.4829443395137787,-0.09172577410936356,0.5840401649475098,0.5283989906311035,-0.034614447504282,0.6885961294174194,0.5226608514785767,-0.07394078373908997,0.7518143653869629,0.5294018387794495,-0.09593631327152252,0.8095839619636536,0.5402178168296814,-0.10521330684423447,0.5732526779174805,0.5928493738174438,-0.046990882605314255,0.6233071684837341,0.592201828956604,-0.09908952564001083,0.5438393950462341,0.5824155211448669,-0.098007932305336,0.48844701051712036,0.5781831741333008,-0.08122867345809937,0.5500217080116272,0.6523455381393433,-0.06123139709234238,0.5752288699150085,0.6396287679672241,-0.10164723545312881,0.5197814106941223,0.6215466260910034,-0.09463007748126984,0.4794776737689972,0.6084123849868774,-0.07879696041345596,H
9,0.3939353823661804,0.6018067002296448,8.800769251138263e-07,0.42304444313049316,0.5066385865211487,-0.02410729229450226,0.49850010871887207,0.4457751512527466,-0.036868974566459656,0.5731027722358704,0.4714503586292267,-0.05216645076870918,0.6166465878486633,0.5226343274116516,-0.06689970940351486,0.5762813687324524,0.4580758810043335,-0.021646320819854736,0.665924072265625,0.45619964599609375,-0.05271676927804947,0.7198095321655273,0.4644044041633606,-0.07387833297252655,0.7699673175811768,0.47367167472839355,-0.08735372871160507,0.5834050178527832,0.5194332599639893,-0.03101390413939953,0.6884390115737915,0.5130418539047241,-0.06849721074104309,0.7535761594772339,0.5189892053604126,-0.09051880240440369,0.8121795058250427,0.5285911560058594,-0.10008745640516281,0.5723773241043091,0.5845419764518738,-0.04307892546057701,0.6224783062934875,0.5846163034439087,-0.09414784610271454,0.5452573895454407,0.5749744176864624,-0.09439291805028915,0.49014812707901,0.5710035562515259,-0.07855137437582016,0.5490302443504333,0.6455820798873901,-0.057017531245946884,0.5738827586174011,0.6324520707130432,-0.09739887714385986,0.5200937986373901,0.615623950958252,-0.09135744720697403,0.48069238662719727,0.6041438579559326,-0.07616166770458221,H
