,WRIST_X,WRIST_Y,WRIST_Z,THUMB_CMC_X,THUMB_CMC_Y,THUMB_CMC_Z,THUMB_MCP_X,THUMB_MCP_Y,THUMB_MCP_Z,THUMB_IP_X,THUMB_IP_Y,THUMB_IP_Z,THUMB_TIP_X,THUMB_TIP_Y,THUMB_TIP_Z,INDEX_FINGER_MCP_X,INDEX_FINGER_MCP_Y,INDEX_FINGER_MCP_Z,INDEX_FINGER_PIP_X,INDEX_FINGER_PIP_Y,INDEX_FINGER_PIP_Z,INDEX_FINGER_DIP_X,INDEX_FINGER_DIP_Y,INDEX_FINGER_DIP_Z,INDEX_FINGER_TIP_X,INDEX_FINGER_TIP_Y,INDEX_FINGER_TIP_Z,MIDDLE_FINGER_MCP_X,MIDDLE_FINGER_MCP_Y,MIDDLE_FINGER_MCP_Z,MIDDLE_FINGER_PIP_X,MIDDLE_FINGER_PIP_Y,MIDDLE_FINGER_PIP_Z,MIDDLE_FINGER_DIP_X,MIDDLE_FINGER_DIP_Y,MIDDLE_FINGER_DIP_Z,MIDDLE_FINGER_TIP_X,MIDDLE_FINGER_TIP_Y,MIDDLE_FINGER_TIP_Z,RING_FINGER_MCP_X,RING_FINGER_MCP_Y,RING_FINGER_MCP_Z,RING_FINGER_PIP_X,RING_FINGER_PIP_Y,RING_FINGER_PIP_Z,RING_FINGER_DIP_X,RING_FINGER_DIP_Y,RING_FINGER_DIP_Z,RING_FINGER_TIP_X,RING_FINGER_TIP_Y,RING_FINGER_TIP_Z,PINKY_MCP_X,PINKY_MCP_Y,PINKY_MCP_Z,PINKY_PIP_X,PINKY_PIP_Y,PINKY_PIP_Z,PINKY_DIP_X,PINKY_DIP_Y,PINKY_DIP_Z,PINKY_TIP_X,PINKY_TIP_Y,PINKY_TIP_Z,NUMBER
0,0.312468945980072,0.44569581747055054,3.225638067760883e-07,0.2839548587799072,0.4205300807952881,-0.00943051092326641,0.2531226873397827,0.3810481131076813,-0.012958553619682789,0.22809851169586182,0.34929007291793823,-0.015971623361110687,0.20719510316848755,0.3248994052410126,-0.018679888918995857,0.276165246963501,0.362464964389801,-0.009985254146158695,0.24917465448379517,0.3244720995426178,-0.02438858337700367,0.22419041395187378,0.2968810498714447,-0.03556986153125763,0.20422875881195068,0.27547329664230347,-0.042135175317525864,0.27530407905578613,0.3636319935321808,-0.010857393965125084,0.24706041812896729,0.3251890242099762,-0.02277226187288761,0.22185516357421875,0.2976440191268921,-0.031703099608421326,0.19960355758666992,0.2746783196926117,-0.037270437926054,0.2705480456352234,0.36793142557144165,-0.01279118936508894,0.24220985174179077,0.33086952567100525,-0.024008801206946373,0.21857935190200806,0.30447548627853394,-0.027785558253526688,0.19835400581359863,0.2818215489387512,-0.028747975826263428,0.26400554180145264,0.37484419345855713,-0.015691405162215233,0.2394263744354248,0.34361934661865234,-0.023806916549801826,0.22004109621047974,0.32199257612228394,-0.02448631264269352,0.2027556300163269,0.30386388301849365,-0.023552091792225838,7
1,0.2464129775762558,0.8143800497055054,1.3561492551161791e-06,0.11945521831512451,0.7315053939819336,-0.07554876059293747,0.09797137975692749,0.6261982917785645,-0.10701972246170044,0.24057644605636597,0.5735166072845459,-0.1384412795305252,0.3796386420726776,0.5529469847679138,-0.16244962811470032,0.2152421623468399,0.5171334743499756,-0.03834856301546097,0.20809470117092133,0.39807021617889404,-0.0858856737613678,0.21334262192249298,0.3246318995952606,-0.11999256908893585,0.2163992077112198,0.2646176218986511,-0.13914193212985992,0.3359132707118988,0.5280404090881348,-0.042224787175655365,0.3833962380886078,0.4104870557785034,-0.1061064675450325,0.41195976734161377,0.32596543431282043,-0.14897389709949493,0.43818438053131104,0.25689518451690674,-0.16547900438308716,0.4262089729309082,0.564525842666626,-0.058016106486320496,0.43240153789520264,0.5196501016616821,-0.1493281126022339,0.35937801003456116,0.5834928750991821,-0.1600590944290161,0.31207191944122314,0.6360251903533936,-0.1300581991672516,0.502194344997406,0.6122947335243225,-0.08152111619710922,0.5597186088562012,0.5302501916885376,-0.14142626523971558,0.58103346824646,0.47352614998817444,-0.1445832997560501,0.5998821258544922,0.4185725450515747,-0.12876376509666443,7
2,0.3063936233520508,0.6148308515548706,1.7263870688566385e-07,0.2641654312610626,0.5855152606964111,-0.024166829884052277,0.24572154879570007,0.499275803565979,-0.0417759083211422,0.2685583233833313,0.43377140164375305,-0.05551537126302719,0.3089500367641449,0.40643250942230225,-0.06840304285287857,0.2606479823589325,0.41565069556236267,-0.04470168799161911,0.24899372458457947,0.3176255226135254,-0.07310055941343307,0.2400847226381302,0.2515551447868347,-0.09665767103433609,0.23227614164352417,0.19703751802444458,-0.11508826166391373,0.2970382571220398,0.40808746218681335,-0.042449552565813065,0.29788559675216675,0.3507145941257477,-0.07527745515108109,0.29478347301483154,0.40753835439682007,-0.08496324717998505,0.296465665102005,0.4457908272743225,-0.08757300674915314,0.3311792016029358,0.41606834530830383,-0.04204629734158516,0.33183804154396057,0.36256203055381775,-0.06638083606958389,0.3147338926792145,0.40465885400772095,-0.06102889031171799,0.3080706298351288,0.44332772493362427,-0.05324547737836838,0.3615191578865051,0.4337504804134369,-0.043988991528749466,0.390402615070343,0.35621505975723267,-0.06562409549951553,0.40514102578163147,0.3057490289211273,-0.0693097934126854,0.4207911193370819,0.26202505826950073,-0.06903352588415146,7
3,0.25368139147758484,0.6558162569999695,6.279507829276554e-07,0.20798134803771973,0.6106157302856445,-0.02469373308122158,0.19319027662277222,0.523401141166687,-0.041530072689056396,0.22422288358211517,0.4614662528038025,-0.05609224736690521,0.2630634307861328,0.4409123361110687,-0.06850550323724747,0.19915452599525452,0.40745487809181213,-0.037725139409303665,0.1859002262353897,0.2879001796245575,-0.0580609105527401,0.17774315178394318,0.20978736877441406,-0.07236512750387192,0.17006778717041016,0.14438551664352417,-0.08308425545692444,0.24055849015712738,0.4014759659767151,-0.038084473460912704,0.2549859881401062,0.29759007692337036,-0.0595581941306591,0.26600804924964905,0.22128325700759888,-0.07390546798706055,0.2734794020652771,0.15553653240203857,-0.08344363421201706,0.27634236216545105,0.4205150604248047,-0.0400799959897995,0.27876734733581543,0.38072675466537476,-0.06615503877401352,0.26011228561401367,0.42105022072792053,-0.07102763652801514,0.24712766706943512,0.45726630091667175,-0.067803755402565,0.3098306655883789,0.4549422264099121,-0.043798550963401794,0.33625084161758423,0.38417261838912964,-0.06595725566148758,0.3577169179916382,0.33408504724502563,-0.0716153085231781,0.3773479163646698,0.2914199233055115,-0.07191915810108185,7
4,0.23039208352565765,0.7972301840782166,8.812472174213326e-07,0.18224093317985535,0.7501830458641052,-0.025916483253240585,0.15831750631332397,0.66646808385849,-0.04629148542881012,0.18734818696975708,0.5973193645477295,-0.06481142342090607,0.2299412339925766,0.55910325050354,-0.08154243230819702,0.17309194803237915,0.5218425393104553,-0.04602224379777908,0.15437547862529755,0.3842836022377014,-0.07169267535209656,0.1478174477815628,0.292637437582016,-0.0883062481880188,0.13943904638290405,0.21498152613639832,-0.09974516183137894,0.21501682698726654,0.5172358155250549,-0.047930922359228134,0.22593659162521362,0.3869978189468384,-0.0753839835524559,0.2322656512260437,0.2964807450771332,-0.09255684167146683,0.23626765608787537,0.2185690999031067,-0.10251978039741516,0.2521711587905884,0.5422133803367615,-0.051007822155952454,0.2494887262582779,0.5027862191200256,-0.0842890590429306,0.22546535730361938,0.5474556684494019,-0.09065529704093933,0.21017517149448395,0.5868946313858032,-0.08603473007678986,0.2866128087043762,0.5830458998680115,-0.055546052753925323,0.3077281415462494,0.49798583984375,-0.08342184871435165,0.3250889778137207,0.4468196630477905,-0.08946632593870163,0.3425987660884857,0.39979588985443115,-0.08806414157152176,7
5,0.24252958595752716,0.8584849834442139,6.422687306439911e-07,0.1961270421743393,0.81220543384552,-0.025582069531083107,0.1699388474225998,0.7350488901138306,-0.042802341282367706,0.19380560517311096,0.66765296459198,-0.057269416749477386,0.23113709688186646,0.6313285231590271,-0.07127319276332855,0.18043667078018188,0.5943805575370789,-0.03647835552692413,0.16588999330997467,0.477652370929718,-0.06023328751325607,0.15814584493637085,0.39349061250686646,-0.08018685132265091,0.15115508437156677,0.3215034306049347,-0.09493771195411682,0.21789313852787018,0.5818818211555481,-0.039129823446273804,0.21233147382736206,0.45583802461624146,-0.05650043115019798,0.20792347192764282,0.3598622679710388,-0.07173556089401245,0.20619192719459534,0.27684053778648376,-0.08318633586168289,0.2554767429828644,0.5978426933288574,-0.044133786112070084,0.2504047453403473,0.4924069046974182,-0.0636085495352745,0.241710364818573,0.41507890820503235,-0.07811377942562103,0.23936200141906738,0.35914742946624756,-0.08793845772743225,0.29209205508232117,0.6378116011619568,-0.051230572164058685,0.3137223422527313,0.5548954010009766,-0.07311227172613144,0.3298284709453583,0.49773329496383667,-0.08290307223796844,0.3476923406124115,0.45020464062690735,-0.0882459506392479,7
6,0.3188687562942505,0.8487083911895752,5.644465659315756e-07,0.2731103301048279,0.8143054842948914,-0.023020977154374123,0.2445690631866455,0.7442468404769897,-0.03914041444659233,0.26018863916397095,0.6798617243766785,-0.05348368361592293,0.2921929657459259,0.6454606652259827,-0.06688369065523148,0.26534026861190796,0.6069980263710022,-0.029337255284190178,0.24772566556930542,0.5112500190734863,-0.0499739795923233,0.2368522584438324,0.4438030421733856,-0.06672438234090805,0.22701922059059143,0.3850107789039612,-0.07871300727128983,0.2997801899909973,0.5944259762763977,-0.03101862594485283,0.3006629943847656,0.4923408031463623,-0.05015023425221443,0.2970377802848816,0.41095995903015137,-0.06454741209745407,0.2946559488773346,0.3407002389431,-0.07385412603616714,0.3337051570415497,0.6066352128982544,-0.03505684435367584,0.3309420049190521,0.5339541435241699,-0.05690917745232582,0.31429773569107056,0.5131876468658447,-0.06561732292175293,0.3048669397830963,0.503146231174469,-0.0676177516579628,0.3664655387401581,0.6388429403305054,-0.040871452540159225,0.3808974027633667,0.5562961101531982,-0.06046539917588234,0.3891258239746094,0.5012071132659912,-0.06631293892860413,0.39881259202957153,0.45380833745002747,-0.06753247231245041,7
7,0.34822142124176025,0.8642147183418274,5.981083859296632e-07,0.30090928077697754,0.8151546120643616,-0.023478226736187935,0.274162620306015,0.7385857701301575,-0.04103749617934227,0.29667991399765015,0.6723725199699402,-0.058036308735609055,0.3361295163631439,0.6406388878822327,-0.07377216219902039,0.29470095038414,0.6085726618766785,-0.031220588833093643,0.28068897128105164,0.49628791213035583,-0.05603039637207985,0.2717757225036621,0.4197067618370056,-0.07486984878778458,0.2630218267440796,0.35237744450569153,-0.08720070123672485,0.3316555917263031,0.596730649471283,-0.034502383321523666,0.3303220570087433,0.47713732719421387,-0.058651700615882874,0.32800397276878357,0.3872435986995697,-0.07520610839128494,0.32684794068336487,0.31095021963119507,-0.08448697626590729,0.36658066511154175,0.6144530773162842,-0.03984532505273819,0.3672010898590088,0.5528895854949951,-0.06805498152971268,0.3516853451728821,0.581078290939331,-0.07259024679660797,0.34096023440361023,0.6117973327636719,-0.06755012273788452,0.40038248896598816,0.6509178280830383,-0.047102708369493484,0.41331908106803894,0.5653388500213623,-0.0687292218208313,0.4217396676540375,0.51297926902771,-0.07066245377063751,0.4311581254005432,0.4689111113548279,-0.06692947447299957,7
8,0.47620752453804016,0.8193035125732422,4.0042849036581174e-07,0.43909865617752075,0.7626035809516907,-0.019579941406846046,0.4288148581981659,0.6792693734169006,-0.03202177211642265,0.46339553594589233,0.6224454045295715,-0.04347633570432663,0.5038002729415894,0.6042516827583313,-0.05354147404432297,0.4371841251850128,0.6066722273826599,-0.025295650586485863,0.42812901735305786,0.5165421962738037,-0.04539487883448601,0.42280814051628113,0.4560743272304535,-0.06024184077978134,0.41767603158950806,0.4035470187664032,-0.07042255252599716,0.4704168438911438,0.599503755569458,-0.02755867876112461,0.47160616517066956,0.5132827758789062,-0.04837464913725853,0.47105517983436584,0.45307642221450806,-0.06049976125359535,0.4711739420890808,0.40010613203048706,-0.067493736743927,0.5027174949645996,0.6137354969978333,-0.03207124397158623,0.5040287375450134,0.5723534822463989,-0.05660434067249298,0.48964667320251465,0.6027587652206421,-0.05873627960681915,0.4814187288284302,0.6379142999649048,-0.05337735265493393,0.5344384908676147,0.6395727396011353,-0.03850936517119408,0.5528110265731812,0.5645418167114258,-0.05803901329636574,0.5653761029243469,0.5091625452041626,-0.06159203499555588,0.5775529742240906,0.46623295545578003,-0.060522858053445816,7
9,0.4961206018924713,0.8259910345077515,4.463182108338515e-07,0.4585188627243042,0.7764377593994141,-0.02446844056248665,0.4475643038749695,0.6941662430763245,-0.03952391818165779,0.48197776079177856,0.6359827518463135,-0.052027828991413116,0.5223298668861389,0.6176583766937256,-0.06320777535438538,0.4550538957118988,0.5867308378219604,-0.030102873221039772,0.447754830121994,0.4806242883205414,-0.05148884281516075,0.4437434673309326,0.4043358564376831,-0.06820577383041382,0.4389099180698395,0.34042102098464966,-0.08003181964159012,0.49161791801452637,0.580314040184021,-0.0315144844353199,0.4966355860233307,0.4750096797943115,-0.050648532807826996,0.4985955059528351,0.38820791244506836,-0.06498884409666061,0.500243067741394,0.3099234998226166,-0.07413649559020996,0.5253174304962158,0.6011021137237549,-0.03536881133913994,0.5339774489402771,0.5213096737861633,-0.056314617395401,0.5286601185798645,0.48034465312957764,-0.06495930999517441,0.5262241959571838,0.44663840532302856,-0.06731100380420685,0.5554690361022949,0.640192449092865,-0.041171103715896606,0.57688969373703,0.562506914138794,-0.0597049705684185,0.5917782187461853,0.505295991897583,-0.064866803586483,0.6059587001800537,0.4543384313583374,-0.0657542496919632,7
